unique_id,osmid,name,geometry,longitude,latitude,usage_count,POI_type,amenity
node/616493075,616493075,L'Imprimerie,POINT (6.9661995 50.9076891),6.9661995,50.9076891,4674,POI_food_drink,restaurant
node/617136121,617136121,Mittelblond,POINT (6.9500518 50.9401533),6.9500518,50.9401533,10869,POI_food_drink,pub
node/617197865,617197865,Taj Mahal,POINT (6.9544473 50.9355562),6.9544473,50.9355562,13018,POI_food_drink,restaurant
node/617197874,617197874,Antik und Trödelcafe,POINT (6.9544675 50.935628),6.9544675,50.935628,13123,POI_food_drink,cafe
node/617197876,617197876,Kölsch Pinte,POINT (6.9545276 50.9356759),6.9545276,50.9356759,13211,POI_food_drink,pub
node/617197898,617197898,Halet Al Sham,POINT (6.9545878 50.9357253),6.9545878,50.9357253,13298,POI_food_drink,restaurant
node/617816503,617816503,Printen Schmitz,POINT (6.9499979 50.9388164),6.9499979,50.9388164,11940,POI_food_drink,cafe
node/617820353,617820353,Bepi,POINT (6.9501916 50.9388164),6.9501916,50.9388164,11960,POI_food_drink,restaurant
node/619183273,619183273,Eiscafe Piras Grote di Netuno,POINT (6.8655268 51.0651767),6.8655268,51.0651767,0,POI_food_drink,cafe
node/619184360,619184360,,POINT (6.865987 51.0653322),6.865987,51.0653322,0,POI_food_drink,fast_food
node/619184549,619184549,,POINT (6.8652038 51.064786),6.8652038,51.064786,0,POI_food_drink,fast_food
node/619186941,619186941,Kölner Hof,POINT (6.8614266 51.0667653),6.8614266,51.0667653,0,POI_food_drink,pub
node/619389907,619389907,Espresso Perfetto,POINT (6.9539929 50.9388756),6.9539929,50.9388756,13102,POI_food_drink,cafe
node/622137487,622137487,Gaststätte Em Jadepötzje,POINT (6.9795442 50.9696244),6.9795442,50.9696244,813,POI_food_drink,restaurant
node/622590947,622590947,Yilmaz,POINT (7.0525165 50.9038815),7.0525165,50.9038815,1,POI_food_drink,fast_food
node/623520104,623520104,Cafe Duddel,POINT (6.9344726 50.9281081),6.9344726,50.9281081,7942,POI_food_drink,cafe
node/624539932,624539932,Sumo,POINT (6.9359851 50.9363735),6.9359851,50.9363735,19448,POI_food_drink,restaurant
node/625328170,625328170,Casino Eck,POINT (6.9570936 50.934159),6.9570936,50.934159,14771,POI_food_drink,pub
node/631093362,631093362,Sushi Nara,POINT (6.9416088 50.9407328),6.9416088,50.9407328,16409,POI_food_drink,restaurant
node/633172563,633172563,Die Kulisse,POINT (6.9604118 50.9378558),6.9604118,50.9378558,13654,POI_food_drink,pub
node/633181805,633181805,Brauhaus zum Prinzen,POINT (6.9604767 50.9381034),6.9604767,50.9381034,12832,POI_food_drink,restaurant
node/633181813,633181813,täglich,POINT (6.9604435 50.9382021),6.9604435,50.9382021,12318,POI_food_drink,cafe
node/633181821,633181821,Cafe Extrablatt,POINT (6.960433 50.938316),6.960433,50.938316,11790,POI_food_drink,cafe
node/633181822,633181822,Flanagan's,POINT (6.9604148 50.9384192),6.9604148,50.9384192,11433,POI_food_drink,pub
node/633181834,633181834,Marco Polo,POINT (6.9603805 50.9386286),6.9603805,50.9386286,10924,POI_food_drink,cafe
node/633181842,633181842,Papa Joe’s Klimperkasten,POINT (6.9603387 50.9388026),6.9603387,50.9388026,10216,POI_food_drink,pub
node/633181870,633181870,Zum Pitter,POINT (6.9602996 50.9390282),6.9602996,50.9390282,8874,POI_food_drink,pub
node/633181872,633181872,Kaffebud,POINT (6.9603208 50.9390972),6.9603208,50.9390972,8597,POI_food_drink,cafe
node/633181879,633181879,Oma Janßen,POINT (6.9603087 50.9389612),6.9603087,50.9389612,9260,POI_food_drink,cafe
node/634987652,634987652,Ital. Eiscafé Am Pegel,POINT (6.9627577 50.9369892),6.9627577,50.9369892,6970,POI_food_drink,cafe
node/635552010,635552010,Rüdell Eck,POINT (6.93305 50.9918997),6.93305,50.9918997,253,POI_food_drink,pub
node/635830169,635830169,Klein's Backstube,POINT (6.9559636 50.934818),6.9559636,50.934818,14356,POI_food_drink,cafe
node/635884679,635884679,Starbucks,POINT (6.9576418 50.936383),6.9576418,50.936383,15810,POI_food_drink,cafe
node/635892169,635892169,Quater1,POINT (6.9574664 50.9367427),6.9574664,50.9367427,15936,POI_food_drink,bar
node/635897065,635897065,Eiscafe Toto,POINT (6.9574359 50.9371072),6.9574359,50.9371072,16036,POI_food_drink,cafe
node/637570870,637570870,Sokrates,POINT (7.0260906 50.9403461),7.0260906,50.9403461,860,POI_food_drink,restaurant
node/638613747,638613747,Pizza Grande Fratello,POINT (6.9617866 50.9222678),6.9617866,50.9222678,9979,POI_food_drink,restaurant
node/638720647,638720647,Chlodwig Eck,POINT (6.961519 50.9225696),6.961519,50.9225696,9771,POI_food_drink,pub
node/638777248,638777248,Schmitze Lang,POINT (6.9585765 50.9249932),6.9585765,50.9249932,7810,POI_food_drink,pub
node/639160700,639160700,Curry Haus,POINT (6.9429176 50.9290455),6.9429176,50.9290455,10564,POI_food_drink,fast_food
node/641135035,641135035,Veltri,POINT (6.9548018 50.9387729),6.9548018,50.9387729,12796,POI_food_drink,fast_food
node/641425199,641425199,Gilden Haus,POINT (6.957665 50.9391213),6.957665,50.9391213,13774,POI_food_drink,pub
node/643554476,643554476,Namaste Indisches Restaurant,POINT (6.9593484 50.949205),6.9593484,50.949205,8401,POI_food_drink,restaurant
node/643559321,643559321,Technologiepark-Casino,POINT (6.8872338 50.9448684),6.8872338,50.9448684,2768,POI_food_drink,restaurant
node/643600327,643600327,Thai Imbiss,POINT (6.956967 50.949034),6.956967,50.949034,10425,POI_food_drink,fast_food
node/647463233,647463233,Sushi Bar GAN-MI,POINT (6.9208514 50.9306531),6.9208514,50.9306531,6179,POI_food_drink,restaurant
node/647846415,647846415,Gaststätte Mehl,POINT (6.9456656 50.9126671),6.9456656,50.9126671,4826,POI_food_drink,restaurant
node/647856931,647856931,Zollhof,POINT (6.9419419 50.9130292),6.9419419,50.9130292,6249,POI_food_drink,restaurant
node/647894706,647894706,Zum Trutzenberg,POINT (6.9496612 50.9283353),6.9496612,50.9283353,4360,POI_food_drink,restaurant
node/648263118,648263118,Bastians,POINT (6.9476297 50.9393431),6.9476297,50.9393431,11968,POI_food_drink,cafe
node/648411961,648411961,Mandalay,POINT (6.9344588 50.93777),6.9344588,50.93777,14659,POI_food_drink,restaurant
node/648540171,648540171,Weißer Holunder,POINT (6.9385283 50.9464769),6.9385283,50.9464769,4170,POI_food_drink,pub
node/649032110,649032110,Gentle Bears Bar,POINT (6.9595475 50.9354382),6.9595475,50.9354382,16656,POI_food_drink,pub
node/650851262,650851262,Imbiss-Pizzeria Neon,POINT (6.9413917 50.9405997),6.9413917,50.9405997,16867,POI_food_drink,fast_food
node/651013823,651013823,Heising und Adelmann,POINT (6.9420719 50.9407392),6.9420719,50.9407392,16206,POI_food_drink,restaurant
node/652577149,652577149,Anno 69,POINT (6.961458 50.926056),6.961458,50.926056,7544,POI_food_drink,pub
node/653935427,653935427,Jan von Werth,POINT (6.9436532 50.9443694),6.9436532,50.9443694,10988,POI_food_drink,restaurant
node/654553687,654553687,Colonia-Brauhaus,POINT (6.981686 50.9601649),6.981686,50.9601649,831,POI_food_drink,restaurant
node/655166543,655166543,Kleine Kneipe,POINT (6.9482538 50.9438676),6.9482538,50.9438676,5950,POI_food_drink,pub
node/655213219,655213219,Blue Lounge Tanzbar,POINT (6.9593246 50.9325598),6.9593246,50.9325598,10921,POI_food_drink,bar
node/658898300,658898300,Die Gockel im Teichmann,POINT (6.9418567 50.9318465),6.9418567,50.9318465,11243,POI_food_drink,pub
node/658930092,658930092,Brauhaus Reissdorf,POINT (6.947826 50.931207),6.947826,50.931207,5437,POI_food_drink,restaurant
node/659034167,659034167,Löwen Café,POINT (6.9587253 50.9245869),6.9587253,50.9245869,7978,POI_food_drink,cafe
node/659351185,659351185,Fridolin,POINT (6.9129635 50.9522057),6.9129635,50.9522057,7339,POI_food_drink,cafe
node/659459580,659459580,Ehrenfelder Brauhaus,POINT (6.9139368 50.9518417),6.9139368,50.9518417,7842,POI_food_drink,pub
node/659459585,659459585,Deleeciosa,POINT (6.9139989 50.9517935),6.9139989,50.9517935,7902,POI_food_drink,restaurant
node/659589753,659589753,Maria Eetcafé,POINT (6.9331788 50.9437714),6.9331788,50.9437714,5855,POI_food_drink,cafe
node/659593974,659593974,Subway,POINT (6.9784184 50.9385891),6.9784184,50.9385891,8327,POI_food_drink,fast_food
node/659861237,659861237,Nikko,POINT (6.9206883 50.9326817),6.9206883,50.9326817,5765,POI_food_drink,restaurant
node/660151778,660151778,Del Bajazzo,POINT (6.9937657 50.8941899),6.9937657,50.8941899,1674,POI_food_drink,restaurant
node/660196268,660196268,Rheinau,POINT (6.9612895 50.9271583),6.9612895,50.9271583,7341,POI_food_drink,restaurant
node/660196581,660196581,Italia,POINT (6.9610324 50.9271097),6.9610324,50.9271097,7811,POI_food_drink,restaurant
node/660204456,660204456,Arena Internetcafé,POINT (6.9584626 50.9254156),6.9584626,50.9254156,7729,POI_food_drink,internet_cafe
node/660694991,660694991,Kunst Kaschämm,POINT (6.9596431 50.9377153),6.9596431,50.9377153,14711,POI_food_drink,pub
node/660695023,660695023,Treffpunkt bei Marcel,POINT (6.9597232 50.9377673),6.9597232,50.9377673,14540,POI_food_drink,pub
node/660695037,660695037,Ambiente,POINT (6.9598181 50.937848),6.9598181,50.937848,14225,POI_food_drink,pub
node/660695045,660695045,k8 Asia Express,POINT (6.9598957 50.9378735),6.9598957,50.9378735,14125,POI_food_drink,fast_food
node/660695075,660695075,Altstadt Pub,POINT (6.9601445 50.9377747),6.9601445,50.9377747,14092,POI_food_drink,pub
node/661026159,661026159,Toro Negro,POINT (6.9612926 50.9376246),6.9612926,50.9376246,10611,POI_food_drink,restaurant
node/661026160,661026160,Keks,POINT (6.9613593 50.9376348),6.9613593,50.9376348,10362,POI_food_drink,pub
node/661026162,661026162,Sünner im Walfisch,POINT (6.9619002 50.9377038),6.9619002,50.9377038,8363,POI_food_drink,pub
node/661038993,661038993,Gilden im Zims “Heimat kölscher Helden”,POINT (6.9600653 50.9372672),6.9600653,50.9372672,13969,POI_food_drink,restaurant
node/661055140,661055140,Columbus,POINT (6.9611703 50.9376133),6.9611703,50.9376133,11096,POI_food_drink,restaurant
node/661055146,661055146,Rosendorn,POINT (6.9612178 50.9379334),6.9612178,50.9379334,10865,POI_food_drink,restaurant
node/661055154,661055154,Da Pino,POINT (6.961625 50.9375761),6.961625,50.9375761,9532,POI_food_drink,restaurant
node/661055157,661055157,Alessio,POINT (6.9617146 50.9375926),6.9617146,50.9375926,9215,POI_food_drink,restaurant
node/661055161,661055161,Taverna Flamenca,POINT (6.9617594 50.9375689),6.9617594,50.9375689,9071,POI_food_drink,pub
node/661055164,661055164,Pizzeria Pinnochio,POINT (6.9618353 50.9376969),6.9618353,50.9376969,8577,POI_food_drink,fast_food
node/661055168,661055168,Ponchos,POINT (6.9617929 50.9376897),6.9617929,50.9376897,8791,POI_food_drink,restaurant
node/661055171,661055171,Altstadt Grill,POINT (6.9617201 50.9376662),6.9617201,50.9376662,9127,POI_food_drink,fast_food
node/661055175,661055175,Purn,POINT (6.9618647 50.9378844),6.9618647,50.9378844,8664,POI_food_drink,bar
node/661055188,661055188,Beppo Bratu,POINT (6.9622064 50.9377913),6.9622064,50.9377913,7485,POI_food_drink,cafe
node/661055191,661055191,Zum Spanferkel,POINT (6.9624032 50.9377696),6.9624032,50.9377696,6949,POI_food_drink,fast_food
node/662159867,662159867,Deutzer Asia Imbiss,POINT (6.9774292 50.9335185),6.9774292,50.9335185,3479,POI_food_drink,fast_food
node/662275024,662275024,Pizza Team,POINT (6.9757428 50.9325972),6.9757428,50.9325972,3542,POI_food_drink,fast_food
node/662763200,662763200,Eis Café Colonia,POINT (6.9502346 50.9389903),6.9502346,50.9389903,11579,POI_food_drink,cafe
node/662768685,662768685,Rich`N Greens,POINT (6.947642 50.9395824),6.947642,50.9395824,11873,POI_food_drink,fast_food
node/663712913,663712913,Kaiser Konstantin,POINT (6.9688926 50.9372792),6.9688926,50.9372792,2539,POI_food_drink,pub
node/663712939,663712939,Oasis,POINT (6.9688646 50.9375426),6.9688646,50.9375426,2527,POI_food_drink,restaurant
node/663713065,663713065,l´Orange,POINT (6.9717531 50.9404062),6.9717531,50.9404062,9984,POI_food_drink,restaurant
node/664112578,664112578,dean&david,POINT (6.9490344 50.9378275),6.9490344,50.9378275,14129,POI_food_drink,restaurant
node/665538714,665538714,No. 199,POINT (6.9565869 50.9295434),6.9565869,50.9295434,6223,POI_food_drink,pub
node/665538717,665538717,Papa Rudi,POINT (6.9567088 50.9314402),6.9567088,50.9314402,7987,POI_food_drink,pub
node/666802875,666802875,Frites Belgique,POINT (6.9563556 50.9378813),6.9563556,50.9378813,15141,POI_food_drink,fast_food
node/667269153,667269153,Thai Food,POINT (6.9388672 50.9380052),6.9388672,50.9380052,20248,POI_food_drink,fast_food
node/667381587,667381587,Harry's New-York Bar,POINT (6.9578273 50.9356744),6.9578273,50.9356744,16296,POI_food_drink,bar
node/667782414,667782414,La Croque,POINT (6.9377164 50.9292666),6.9377164,50.9292666,13833,POI_food_drink,bar
node/668513805,668513805,Landhaus Alt Weiß,POINT (7.0295195 50.8725012),7.0295195,50.8725012,0,POI_food_drink,restaurant
node/668840080,668840080,Einstein,POINT (6.9608298 50.9380264),6.9608298,50.9380264,12134,POI_food_drink,pub
node/668840125,668840125,Gir Keller,POINT (6.9612957 50.9381008),6.9612957,50.9381008,10238,POI_food_drink,restaurant
node/671476906,671476906,Piattino,POINT (7.0128346 50.9594629),7.0128346,50.9594629,1869,POI_food_drink,fast_food
node/673482328,673482328,Gasthaus zum Jan,POINT (6.9476123 50.935205),6.9476123,50.935205,13310,POI_food_drink,restaurant
node/673482340,673482340,Altera Pars,POINT (6.9475932 50.9351022),6.9475932,50.9351022,13029,POI_food_drink,restaurant
node/674745014,674745014,Papa Joe's Jazzlokal,POINT (6.9621934 50.9378616),6.9621934,50.9378616,7561,POI_food_drink,pub
node/674745025,674745025,Biermuseum,POINT (6.9621461 50.9379616),6.9621461,50.9379616,7684,POI_food_drink,restaurant
node/674754102,674754102,Dom im Stapelhaus,POINT (6.9622299 50.9391875),6.9622299,50.9391875,5946,POI_food_drink,restaurant
node/677442825,677442825,Café Sommerfeldt,POINT (6.9193492 50.956588),6.9193492,50.956588,5198,POI_food_drink,cafe
node/682371636,682371636,Latino cubana,POINT (6.9765727 50.9391346),6.9765727,50.9391346,10753,POI_food_drink,pub
node/690207481,690207481,LizBÄT,POINT (6.9209112 50.9476565),6.9209112,50.9476565,9059,POI_food_drink,cafe
node/690261608,690261608,Café de Kok,POINT (6.9424084 50.9113709),6.9424084,50.9113709,5775,POI_food_drink,cafe
node/690272925,690272925,Pizzeria Corleone,POINT (6.9458523 50.9091855),6.9458523,50.9091855,2885,POI_food_drink,fast_food
node/691281441,691281441,ecco,POINT (6.9585365 50.9219297),6.9585365,50.9219297,11222,POI_food_drink,restaurant
node/693316512,693316512,Imbiss,POINT (6.875793 51.0036845),6.875793,51.0036845,0,POI_food_drink,fast_food
node/695961315,695961315,Nada,POINT (6.9655897 50.9531233),6.9655897,50.9531233,4460,POI_food_drink,restaurant
node/698868690,698868690,Cafe am Königsforst,POINT (7.0965587 50.9202842),7.0965587,50.9202842,0,POI_food_drink,cafe
node/698868696,698868696,Rather Hof,POINT (7.0903993 50.9218813),7.0903993,50.9218813,0,POI_food_drink,restaurant
node/698868698,698868698,Jägerhof,POINT (7.0895104 50.9223612),7.0895104,50.9223612,0,POI_food_drink,restaurant
node/698868699,698868699,Richartz,POINT (7.0891601 50.9224399),7.0891601,50.9224399,0,POI_food_drink,restaurant
node/698868703,698868703,Trattoria Gelateria Perino,POINT (7.0824448 50.9215658),7.0824448,50.9215658,0,POI_food_drink,restaurant
node/698868705,698868705,B. Burger,POINT (7.0819082 50.9212541),7.0819082,50.9212541,0,POI_food_drink,restaurant
node/698868730,698868730,Eiscafe Piccola Gelateria,POINT (7.097776 50.9203296),7.097776,50.9203296,0,POI_food_drink,restaurant
node/701848805,701848805,Leib & Seele,POINT (6.9412912 50.9110547),6.9412912,50.9110547,5220,POI_food_drink,pub
node/701850895,701850895,Star Grill,POINT (6.9412865 50.9112781),6.9412865,50.9112781,5364,POI_food_drink,fast_food
node/703171579,703171579,Chino Latino,POINT (6.9630423 50.9314684),6.9630423,50.9314684,6121,POI_food_drink,restaurant
node/704452964,704452964,Alfredo,POINT (6.9486624 50.9389426),6.9486624,50.9389426,12953,POI_food_drink,cafe
node/710366211,710366211,Turkish Street Food,POINT (6.9387651 50.9298495),6.9387651,50.9298495,13990,POI_food_drink,fast_food
node/710563619,710563619,Lyly,POINT (6.9597162 50.9387775),6.9597162,50.9387775,11077,POI_food_drink,restaurant
node/710564986,710564986,Café-Lounger Alter Markt 55,POINT (6.9597549 50.9390135),6.9597549,50.9390135,9357,POI_food_drink,cafe
node/712189121,712189121,Da Papalia,POINT (7.0763611 50.9239478),7.0763611,50.9239478,0,POI_food_drink,restaurant
node/715831104,715831104,Ristorantino Cinquecento,POINT (6.8978828 50.9243813),6.8978828,50.9243813,2448,POI_food_drink,restaurant
node/717494896,717494896,Bulgogi,POINT (6.947271 50.9845768),6.947271,50.9845768,1299,POI_food_drink,restaurant
node/717639965,717639965,Brussels,POINT (6.933672 50.938904),6.933672,50.938904,11895,POI_food_drink,cafe
node/717677100,717677100,Goldener Pudelclub,POINT (6.9382593 50.9365707),6.9382593,50.9365707,22448,POI_food_drink,bar
node/723976547,723976547,EhrenfeldBar,POINT (6.9180083 50.9484965),6.9180083,50.9484965,7648,POI_food_drink,pub
node/725879964,725879964,Pizza & Grill Haus,POINT (6.9139743 50.9957462),6.9139743,50.9957462,328,POI_food_drink,fast_food
node/726839074,726839074,Hellers Brauhaus,POINT (6.9384721 50.930595),6.9384721,50.930595,13877,POI_food_drink,pub
node/729099550,729099550,Badenbaden,POINT (6.9191535 50.9471335),6.9191535,50.9471335,8378,POI_food_drink,restaurant
node/729776088,729776088,Masala Empire,POINT (6.9194886 50.9479126),6.9194886,50.9479126,8880,POI_food_drink,restaurant
node/729932430,729932430,Kochlöffel,POINT (6.9195767 50.9484682),6.9195767,50.9484682,8676,POI_food_drink,fast_food
node/730936241,730936241,Höhenberg Klause,POINT (7.0222229 50.9409917),7.0222229,50.9409917,920,POI_food_drink,pub
node/730936270,730936270,Istanbul Grill,POINT (7.0214444 50.9404291),7.0214444,50.9404291,938,POI_food_drink,fast_food
node/730998429,730998429,Euro Pizza,POINT (7.0816592 50.9174342),7.0816592,50.9174342,0,POI_food_drink,fast_food
node/738542131,738542131,Em Poezje,POINT (6.9463509 50.9773486),6.9463509,50.9773486,978,POI_food_drink,restaurant
node/738542519,738542519,Thekla Stube,POINT (6.9463578 50.9776735),6.9463578,50.9776735,955,POI_food_drink,restaurant
node/738660042,738660042,Gyrosland,POINT (6.9189296 50.9463442),6.9189296,50.9463442,7595,POI_food_drink,fast_food
node/739017568,739017568,Potato and More,POINT (6.833648 50.943399),6.833648,50.943399,398,POI_food_drink,fast_food
node/739017569,739017569,Im Rauchfang,POINT (6.8310999 50.9448146),6.8310999,50.9448146,308,POI_food_drink,restaurant
node/741344313,741344313,Pizzorro,POINT (6.8469956 51.0473625),6.8469956,51.0473625,0,POI_food_drink,restaurant
node/750820123,750820123,Steakhaus Royal,POINT (6.9618641 50.9389145),6.9618641,50.9389145,7268,POI_food_drink,restaurant
node/750820137,750820137,Casa Nuova,POINT (6.9618599 50.939005),6.9618599,50.939005,7170,POI_food_drink,restaurant
node/750820139,750820139,Steakhaus Angusto,POINT (6.9618724 50.9388161),6.9618724,50.9388161,7353,POI_food_drink,restaurant
node/750820140,750820140,Wirtshaus Schwejk,POINT (6.9618349 50.9391283),6.9618349,50.9391283,6770,POI_food_drink,pub
node/752010343,752010343,Point One,POINT (6.9247831 50.9463178),6.9247831,50.9463178,8605,POI_food_drink,pub
node/752045462,752045462,Weltempfänger,POINT (6.9256186 50.9462213),6.9256186,50.9462213,7951,POI_food_drink,cafe
node/754311152,754311152,Rubinrot,POINT (6.9174084 50.9490298),6.9174084,50.9490298,8122,POI_food_drink,bar
node/761177040,761177040,Kännchen,POINT (6.9618358 50.9396382),6.9618358,50.9396382,6117,POI_food_drink,restaurant
node/761177050,761177050,JECK - dä kölsche Keller,POINT (6.9615724 50.9397181),6.9615724,50.9397181,6429,POI_food_drink,restaurant
node/761177053,761177053,Karibik,POINT (6.9618232 50.9395855),6.9618232,50.9395855,6131,POI_food_drink,restaurant
node/761177058,761177058,Slavia,POINT (6.9618247 50.9395035),6.9618247,50.9395035,6087,POI_food_drink,restaurant
node/761664186,761664186,Ciao Salvatore,POINT (6.9894322 50.93644),6.9894322,50.93644,3083,POI_food_drink,restaurant
node/763221002,763221002,Pizza Company,POINT (6.9344034 50.9328327),6.9344034,50.9328327,10788,POI_food_drink,fast_food
node/763221006,763221006,Redrum Rockbar,POINT (6.932383 50.9319061),6.932383,50.9319061,6795,POI_food_drink,bar
node/763221015,763221015,Zarathustra,POINT (6.9358911 50.9290954),6.9358911,50.9290954,11543,POI_food_drink,restaurant
node/763221037,763221037,Fischermanns,POINT (6.935002 50.931366),6.935002,50.931366,11250,POI_food_drink,restaurant
node/763549586,763549586,Il Belluno,POINT (6.9207272 50.9306922),6.9207272,50.9306922,6209,POI_food_drink,restaurant
node/765264588,765264588,Café Selim,POINT (7.0130277 50.9629202),7.0130277,50.9629202,1201,POI_food_drink,cafe
node/765264631,765264631,Sam's mexican döner,POINT (7.0059365 50.9617941),7.0059365,50.9617941,2454,POI_food_drink,fast_food
node/765264632,765264632,San Marco,POINT (7.0164031 50.9637761),7.0164031,50.9637761,1881,POI_food_drink,restaurant
node/766067673,766067673,Eiscafé Bossio,POINT (6.9259524 50.9952197),6.9259524,50.9952197,240,POI_food_drink,ice_cream
node/768139949,768139949,Galestro,POINT (6.9571907 50.942354),6.9571907,50.942354,19184,POI_food_drink,cafe
node/768701368,768701368,Meister Gerhard,POINT (6.9367338 50.9303498),6.9367338,50.9303498,12207,POI_food_drink,restaurant
node/768719315,768719315,Trash-Chic,POINT (7.009035 50.9369912),7.009035,50.9369912,1728,POI_food_drink,pub
node/768877760,768877760,Kajüte,POINT (6.9984245 50.9360014),6.9984245,50.9360014,3320,POI_food_drink,pub
node/768877782,768877782,Casablanca,POINT (6.9977219 50.934909),6.9977219,50.934909,3200,POI_food_drink,cafe
node/768877784,768877784,la Mäng,POINT (6.9975379 50.9345236),6.9975379,50.9345236,3056,POI_food_drink,pub
node/768877786,768877786,Haus Bayer,POINT (6.9971825 50.9334745),6.9971825,50.9334745,3108,POI_food_drink,pub
node/769203833,769203833,Piccola,POINT (6.9128335 50.9528692),6.9128335,50.9528692,7675,POI_food_drink,restaurant
node/769203843,769203843,Die Eisdielerin,POINT (6.9131928 50.952656),6.9131928,50.952656,7532,POI_food_drink,cafe
node/769203884,769203884,Connection,POINT (6.9134738 50.9535913),6.9134738,50.9535913,7497,POI_food_drink,pub
node/770600770,770600770,L. Fritz im Hopper,POINT (6.9597806 50.948297),6.9597806,50.948297,7643,POI_food_drink,restaurant
node/772522951,772522951,Cafe Braun,POINT (6.9325237 50.9315901),6.9325237,50.9315901,6618,POI_food_drink,cafe
node/773143028,773143028,WaiKiki American Pizza & Sportsbar,POINT (6.9862929 50.9359967),6.9862929,50.9359967,3530,POI_food_drink,bar
node/774460843,774460843,Zum Marienbildchen,POINT (6.9092654 50.925653),6.9092654,50.925653,4521,POI_food_drink,restaurant
node/774696817,774696817,Em Krützche,POINT (6.961667 50.9401883),6.961667,50.9401883,6046,POI_food_drink,restaurant
node/774696848,774696848,Alte Römerschänke,POINT (6.9617164 50.9400042),6.9617164,50.9400042,6043,POI_food_drink,pub
node/774696855,774696855,Cosa Nostra,POINT (6.9617069 50.9400721),6.9617069,50.9400721,5998,POI_food_drink,restaurant
node/774696868,774696868,Fischmarkt,POINT (6.961726 50.9399289),6.961726,50.9399289,6132,POI_food_drink,restaurant
node/774696876,774696876,Pizza Mafiosi,POINT (6.961737 50.9398612),6.961737,50.9398612,6234,POI_food_drink,restaurant
node/774756903,774756903,Peters Brauhaus,POINT (6.9604019 50.9393),6.9604019,50.9393,7814,POI_food_drink,pub
node/774756957,774756957,Kölner Treff,POINT (6.9614379 50.9397004),6.9614379,50.9397004,6496,POI_food_drink,pub
node/774757003,774757003,Clamotte,POINT (6.9610996 50.9397211),6.9610996,50.9397211,6673,POI_food_drink,pub
node/777920560,777920560,Colosseum,POINT (6.9202526 50.9539372),6.9202526,50.9539372,5575,POI_food_drink,restaurant
node/778121142,778121142,Haus Taunus,POINT (6.9962206 50.9315839),6.9962206,50.9315839,2605,POI_food_drink,restaurant
node/778121146,778121146,Taunushof,POINT (6.9968316 50.9322436),6.9968316,50.9322436,2839,POI_food_drink,pub
node/778429410,778429410,lucca,POINT (6.9567369 50.9376819),6.9567369,50.9376819,15478,POI_food_drink,restaurant
node/778429419,778429419,Frankies's Churros,POINT (6.9564095 50.9371689),6.9564095,50.9371689,14580,POI_food_drink,fast_food
node/781764703,781764703,Mi Tienda,POINT (6.9550323 50.9217032),6.9550323,50.9217032,7949,POI_food_drink,cafe
node/781793053,781793053,HaPTiLu,POINT (6.9567478 50.9228383),6.9567478,50.9228383,9013,POI_food_drink,cafe
node/782306061,782306061,Micki's Bar,POINT (6.9984801 50.9371036),6.9984801,50.9371036,3392,POI_food_drink,pub
node/783443195,783443195,Piccola,POINT (6.9139668 50.9956485),6.9139668,50.9956485,326,POI_food_drink,restaurant
node/786918226,786918226,My Lord,POINT (6.9589672 50.9336619),6.9589672,50.9336619,14840,POI_food_drink,bar
node/786918256,786918256,Jail Cologne,POINT (6.9587334 50.9336364),6.9587334,50.9336364,14219,POI_food_drink,bar
node/787063126,787063126,Sushi,POINT (6.9566443 50.9330471),6.9566443,50.9330471,10868,POI_food_drink,fast_food
node/787114511,787114511,Clip Cologne,POINT (6.956795 50.9340576),6.956795,50.9340576,14286,POI_food_drink,pub
node/790034335,790034335,Mumbai Palace,POINT (6.959573 50.9343152),6.959573,50.9343152,16047,POI_food_drink,restaurant
node/790036021,790036021,Mederrano,POINT (6.9592724 50.9347441),6.9592724,50.9347441,16807,POI_food_drink,restaurant
node/790036605,790036605,Amadeus,POINT (6.9591747 50.9353916),6.9591747,50.9353916,17087,POI_food_drink,bar
node/790036607,790036607,Barcelon,POINT (6.9593596 50.9354268),6.9593596,50.9354268,16951,POI_food_drink,pub
node/797827150,797827150,,POINT (6.963415 50.9324671),6.963415,50.9324671,6262,POI_food_drink,fast_food
node/800258861,800258861,AStA-Café,POINT (6.9309627 50.9246912),6.9309627,50.9246912,5275,POI_food_drink,cafe
node/801094014,801094014,Subway,POINT (6.9741083 50.9403891),6.9741083,50.9403891,11281,POI_food_drink,fast_food
node/804396405,804396405,Gyros Grill,POINT (6.9127693 50.9235172),6.9127693,50.9235172,3868,POI_food_drink,fast_food
node/809813731,809813731,Rendezvous,POINT (6.9381567 50.929776),6.9381567,50.929776,13170,POI_food_drink,restaurant
node/809813790,809813790,Ferkulum,POINT (6.9369115 50.9287857),6.9369115,50.9287857,12827,POI_food_drink,fast_food
node/809813841,809813841,Späti Köln,POINT (6.9392424 50.9298775),6.9392424,50.9298775,14483,POI_food_drink,bar
node/817316401,817316401,Zum kleinen Geißbock,POINT (6.9186842 50.931414),6.9186842,50.931414,6209,POI_food_drink,pub
node/818639075,818639075,Käfer DeilLounge,POINT (7.1198613 50.8804119),7.1198613,50.8804119,3298,POI_food_drink,cafe
node/818639102,818639102,Mishba,POINT (7.1222653 50.8780946),7.1222653,50.8780946,0,POI_food_drink,fast_food
